time [ms]	Pressure [Hgmm]	illuminance [lux]
21.07 	 67.30 	 0.16
21.10 	 71.10 	 0.17
21.12 	 67.10 	 0.20
21.15 	 71.20 	 0.26
21.18 	 68.20 	 0.32
21.20 	 71.30 	 0.39
21.23 	 68.50 	 0.46
21.25 	 71.80 	 0.52
21.27 	 69.10 	 0.57
21.30 	 72.30 	 0.59
21.32 	 69.70 	 0.58
21.35 	 71.70 	 0.54
21.38 	 69.80 	 0.46
21.40 	 71.40 	 0.36
21.43 	 70.00 	 0.23
21.45 	 72.00 	 0.10
21.48 	 69.70 	 -0.02
21.50 	 73.10 	 -0.13
21.52 	 69.20 	 -0.21
21.55 	 72.50 	 -0.27
21.57 	 68.60 	 -0.30
21.60 	 72.70 	 -0.31
21.62 	 69.20 	 -0.31
21.65 	 72.60 	 -0.29
21.68 	 70.20 	 -0.27
21.70 	 73.40 	 -0.26
21.73 	 70.50 	 -0.23
21.75 	 74.20 	 -0.21
21.77 	 71.10 	 -0.18
21.80 	 75.00 	 -0.15
21.82 	 71.70 	 -0.12
21.85 	 74.00 	 -0.10
21.88 	 72.20 	 -0.08
21.90 	 71.70 	 -0.07
21.93 	 75.90 	 -0.07
21.95 	 72.50 	 -0.08
21.98 	 72.20 	 -0.09
22.00 	 74.80 	 -0.11
22.02 	 71.30 	 -0.13
22.05 	 74.80 	 -0.15
22.07 	 71.50 	 -0.16
22.10 	 75.10 	 -0.16
22.12 	 71.20 	 -0.17
22.15 	 74.80 	 -0.18
22.18 	 72.20 	 -0.20
22.20 	 75.60 	 -0.22
22.23 	 72.40 	 -0.25
22.25 	 76.30 	 -0.28
22.27 	 72.60 	 -0.30
22.30 	 76.70 	 -0.30
22.32 	 73.40 	 -0.27
22.35 	 77.00 	 -0.23
22.38 	 73.90 	 -0.17
22.40 	 76.30 	 -0.09
22.43 	 74.90 	 -0.02
22.45 	 74.40 	 0.04
22.48 	 76.20 	 0.07
22.50 	 74.80 	 0.08
22.52 	 74.60 	 0.05
22.55 	 76.90 	 0.01
22.57 	 73.50 	 -0.05
22.60 	 76.80 	 -0.12
22.62 	 72.70 	 -0.17
22.65 	 75.90 	 -0.20
22.68 	 72.30 	 -0.21
22.70 	 76.70 	 -0.19
22.73 	 72.60 	 -0.14
22.75 	 76.10 	 -0.08
22.77 	 73.50 	 -0.01
22.80 	 76.40 	 0.06
22.82 	 73.80 	 0.13
22.85 	 77.40 	 0.18
22.88 	 74.40 	 0.22
22.90 	 77.90 	 0.25
22.93 	 75.00 	 0.26
22.95 	 78.70 	 0.26
22.98 	 75.70 	 0.27
23.00 	 79.40 	 0.28
23.02 	 76.10 	 0.31
23.05 	 80.10 	 0.35
23.07 	 76.80 	 0.40
23.10 	 80.50 	 0.45
23.12 	 77.40 	 0.50
23.15 	 79.20 	 0.53
23.18 	 77.70 	 0.52
23.20 	 78.00 	 0.48
23.23 	 78.10 	 0.40
23.25 	 77.90 	 0.29
23.27 	 79.00 	 0.16
23.30 	 77.00 	 0.01
23.32 	 80.20 	 -0.12
23.35 	 76.20 	 -0.23
23.38 	 79.80 	 -0.32
23.40 	 75.40 	 -0.37
23.43 	 78.70 	 -0.39
23.45 	 76.60 	 -0.39
23.48 	 79.40 	 -0.36
23.50 	 75.70 	 -0.32
23.52 	 79.70 	 -0.28
23.55 	 76.40 	 -0.23
23.57 	 80.20 	 -0.18
23.60 	 77.20 	 -0.14
23.62 	 80.60 	 -0.10
23.65 	 77.70 	 -0.08
23.68 	 81.20 	 -0.07
23.70 	 78.40 	 -0.07
23.73 	 82.00 	 -0.07
23.75 	 78.50 	 -0.07
23.77 	 82.50 	 -0.05
23.80 	 79.60 	 -0.01
23.82 	 83.10 	 0.05
23.85 	 80.00 	 0.14
23.88 	 83.80 	 0.24
23.90 	 80.80 	 0.34
23.93 	 82.20 	 0.43
23.95 	 81.30 	 0.48
23.98 	 80.80 	 0.49
24.00 	 82.70 	 0.46
24.02 	 80.30 	 0.37
24.05 	 84.10 	 0.25
24.07 	 80.50 	 0.11
24.10 	 84.40 	 -0.03
24.12 	 80.50 	 -0.15
24.15 	 83.60 	 -0.23
24.18 	 80.50 	 -0.26
24.20 	 84.00 	 -0.25
24.23 	 80.10 	 -0.20
24.25 	 84.00 	 -0.12
24.27 	 80.80 	 -0.04
24.30 	 83.90 	 0.02
24.32 	 81.00 	 0.06
24.35 	 83.90 	 0.06
24.38 	 81.60 	 0.01
24.40 	 85.20 	 -0.06
24.43 	 82.30 	 -0.16
24.45 	 85.80 	 -0.26
24.48 	 82.50 	 -0.33
24.50 	 86.50 	 -0.38
24.52 	 83.20 	 -0.39
24.55 	 85.70 	 -0.35
24.57 	 83.30 	 -0.29
24.60 	 86.40 	 -0.20
24.62 	 84.10 	 -0.12
24.65 	 83.90 	 -0.04
24.68 	 85.10 	 0.02
24.70 	 83.20 	 0.05
24.73 	 86.80 	 0.05
24.75 	 83.00 	 0.02
24.77 	 86.60 	 -0.02
24.80 	 82.40 	 -0.07
24.82 	 85.90 	 -0.13
24.85 	 83.10 	 -0.18
24.88 	 86.70 	 -0.22
24.90 	 82.90 	 -0.24
24.93 	 86.80 	 -0.25
24.95 	 83.20 	 -0.23
24.98 	 86.70 	 -0.21
25.00 	 83.90 	 -0.17
25.02 	 86.80 	 -0.12
25.05 	 84.30 	 -0.07
25.07 	 87.30 	 -0.03
25.10 	 84.90 	 0.01
25.12 	 88.10 	 0.05
25.15 	 85.40 	 0.09
25.18 	 88.60 	 0.12
25.20 	 85.90 	 0.15
25.23 	 89.20 	 0.17
25.25 	 86.50 	 0.19
25.27 	 87.50 	 0.21
25.30 	 86.10 	 0.21
25.32 	 90.10 	 0.21
25.35 	 86.80 	 0.20
25.38 	 88.50 	 0.17
25.40 	 86.20 	 0.14
25.43 	 90.10 	 0.10
25.45 	 86.30 	 0.06
25.48 	 89.40 	 0.02
25.50 	 86.30 	 -0.01
25.52 	 90.30 	 -0.02
25.55 	 86.50 	 -0.01
25.57 	 90.10 	 0.01
25.60 	 86.90 	 0.05
25.62 	 89.90 	 0.10
25.65 	 87.40 	 0.16
25.68 	 90.50 	 0.22
25.70 	 87.70 	 0.26
25.73 	 90.80 	 0.29
25.75 	 88.50 	 0.31
25.77 	 90.20 	 0.30
25.80 	 88.40 	 0.28
25.82 	 91.90 	 0.24
25.85 	 88.10 	 0.20
25.88 	 91.90 	 0.17
25.90 	 88.80 	 0.15
25.93 	 91.90 	 0.15
25.95 	 89.00 	 0.17
25.98 	 92.00 	 0.21
26.00 	 89.30 	 0.26
26.02 	 92.50 	 0.32
26.05 	 89.80 	 0.38
26.07 	 91.10 	 0.42
26.10 	 90.00 	 0.45
26.12 	 92.00 	 0.45
26.15 	 89.60 	 0.43
26.18 	 93.70 	 0.38
26.20 	 90.70 	 0.31
26.23 	 90.60 	 0.22
26.25 	 91.60 	 0.13
26.27 	 89.70 	 0.02
26.30 	 93.30 	 -0.09
26.32 	 89.50 	 -0.20
26.35 	 93.00 	 -0.32
26.38 	 88.70 	 -0.44
26.40 	 91.70 	 -0.57
26.43 	 87.90 	 -0.70
26.45 	 91.80 	 -0.83
26.48 	 88.20 	 -0.96
26.50 	 91.10 	 -1.06
26.52 	 91.90 	 -1.13
26.55 	 90.20 	 -1.16
26.57 	 92.20 	 -1.14
26.60 	 91.10 	 -1.06
26.62 	 93.10 	 -0.93
26.65 	 90.90 	 -0.74
26.68 	 94.30 	 -0.50
26.70 	 91.70 	 -0.25
